ecfp_feature_25,ecfp_feature_33,ecfp_feature_39,ecfp_feature_45,ecfp_feature_98,ecfp_feature_112,ecfp_feature_116,ecfp_feature_128,ecfp_feature_136,ecfp_feature_144,ecfp_feature_147,ecfp_feature_191,ecfp_feature_202,ecfp_feature_233,ecfp_feature_278,ecfp_feature_294,ecfp_feature_314,ecfp_feature_333,ecfp_feature_344,ecfp_feature_352,ecfp_feature_356,ecfp_feature_360,ecfp_feature_361,ecfp_feature_375,ecfp_feature_378,ecfp_feature_433,ecfp_feature_452,ecfp_feature_578,ecfp_feature_650,ecfp_feature_674,ecfp_feature_694,ecfp_feature_725,ecfp_feature_726,ecfp_feature_780,ecfp_feature_790,ecfp_feature_801,ecfp_feature_807,ecfp_feature_830,ecfp_feature_831,ecfp_feature_849,ecfp_feature_875,ecfp_feature_888,ecfp_feature_896,ecfp_feature_930,ecfp_feature_932,ecfp_feature_935,ecfp_feature_940,ecfp_feature_960,ecfp_feature_963,ecfp_feature_969,ecfp_feature_1004,ecfp_feature_1009,radius,diameter,num_heteroatoms,num_rotatable_bonds,num_h_acceptors,num_h_donors,tpsa,mol_wt,o%,n%,c%,capacity_max,smiles
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,7.0,2.0,7.0,3.0,123.39999999999998,426.121571676,0.15625,0.0625,0.78125,49.0,CC=c(c(=O)c(=CC)c(=O)c1=CNc2ccc(C(c3cc(N)ccc3C4=O)=O)c4c2)c1=O
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,2.0,5.0,3.0,89.25999999999999,296.116092372,0.13636363636363635,0.09090909090909091,0.7727272727272727,95.0,O=C(/C(C(/C(C/1=O)=C/Nc2ccc(N)cc2)=O)=C\C)C1=C\C
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,16.0,14.0,6.0,12.0,6.0,215.44,551.993336584,0.2631578947368421,0.05263157894736842,0.631578947368421,724.0,O=Cc1c(O)c(c(n2)sc3c2cc(sc(c4c(O)c(C=O)c(O)c(C=O)c4O)n5)c5c3)c(O)c(C=O)c1O
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,8.0,16.0,8.0,6.0,6.0,0.0,94.06,456.02384886399994,0.125,0.0625,0.75,166.0,O=Cc1cc(c(n2)sc3c2cc(sc(c4cc(C=O)cc(C=O)c4)n5)c5c3)cc(C=O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,12.0,0.0,12.0,0.0,188.11999999999998,401.98726302399996,0.26666666666666666,0.13333333333333333,0.6,224.0,O=C1C(C(C(C2=C1N=C(C=C3C(N=C(C(C(C(C4=O)=O)=O)=O)C4=N3)=C5)C5=N2)=O)=O)=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,14.0,0.0,14.0,0.0,222.26,431.9614421999999,0.3125,0.125,0.5625,585.0,O=C1C(C(c2nc(C(c3nc(C(C(C(C4=O)=O)=O)=O)c4nc3C5=O)=O)c5nc2C1=O)=O)=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,10.0,14.0,0.0,0.0,0.0,1655.6664403359998,0.0,0.0,0.8837209302325582,51.0,BrC1=CC=C(C(C(C2=CC=C(C=C2)C3=CC=C(C=C3)C4=CC5=C(C=C4Br)SC6=C(C=C(C(Br)=C6)C7=CC=C(C8=CC=C(C(C(C9=CC=C(Br)C=C9)C%10=CC=C(Br)C=C%10)C%11=CC=C(Br)C=C%11)C=C8)C=C7)S5)C%12=CC=C(Br)C=C%12)C%13=CC=C(Br)C=C%13)C=C1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,5.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,41.0,13.0,8.0,11.0,0.0,65.59000000000002,1190.2365929640002,0.06172839506172839,0.07407407407407407,0.8395061728395061,31.0,C#Cc%14ccc(N%13COc%12cc%11CN(c%10ccc(C#Cc9ccc8CN(c7ccc(N(c3ccc(N2COc1cc(Br)ccc1C2)cc3)c6ccc(N5COc4cc(Br)ccc4C5)cc6)cc7)COc8c9)cc%10)COc%11cc%12C%13)cc%14
0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,41.0,13.0,22.0,11.0,10.0,164.54,1138.2991932200002,0.06578947368421052,0.07894736842105263,0.8289473684210527,68.0,CCc9ccc(NCc8cc(O)c(CNc7ccc(CCc6ccc(CNc5ccc(N(c2ccc(NCc1ccc(Br)cc1O)cc2)c4ccc(NCc3ccc(Br)cc3O)cc4)cc5)c(O)c6)cc7)cc8O)cc9
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,4.0,0.0,0.0,0.0,536.250401024,0.0,0.0,1.0,73.0,Cc1ccc(C(c2ccccc2)=c(c(cccc3)c3c4=C(c5ccc(C)cc5)c6ccccc6)c7c4cccc7)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,6.0,26.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,10.0,6.0,6.0,0.0,77.34,802.0973055520001,0.0,0.10714285714285714,0.8214285714285714,98.0,Clc1nc(c2ccc(C(c3ccccc3)=c(c(cccc4)c4c5=C(c6ccc(c7nc(Cl)nc(Cl)n7)cc6)c8ccccc8)c9c5cccc9)cc2)nc(Cl)n1
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,4.0,3.0,4.0,0.0,84.25999999999999,382.12184644800004,0.0,0.13333333333333333,0.8666666666666667,231.0,N#Cc1ccc(c2cc(c3ccc(C#N)cc3)nc(c4ccc(C#N)cc4)c2)cc1
4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,17.0,4.0,5.0,4.0,2.0,64.68,316.121177752,0.08333333333333333,0.08333333333333333,0.8333333333333334,575.0,Nc3ccc(Oc2ccc(/N=C/c1ccc(C=O)cc1)cc2)cc3
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,8.0,16.0,9.0,7.0,9.0,7.0,158.98000000000002,482.15901980399985,0.1388888888888889,0.1111111111111111,0.75,291.0,Nc4ccc(N(c1ccc(N)cc1)c3ccc(NC=c2c(O)c(C=O)c(O)c(C=O)c2=O)cc3)cc4
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,1.0,14.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,18.0,9.0,7.0,9.0,7.0,168.63,544.1746698679999,0.12195121951219512,0.0975609756097561,0.7804878048780488,209.0,Nc5ccc(c4cc(c1ccc(N)cc1)nc(c3ccc(NC=c2c(O)c(C=O)c(O)c(C=O)c2=O)cc3)c4)cc5
0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,16.0,9.0,5.0,9.0,7.0,160.67000000000002,480.14336973999986,0.1388888888888889,0.1111111111111111,0.75,150.0,Nc5ccc(n4c1ccc(N)cc1c3cc(NC=c2c(O)c(C=O)c(O)c(C=O)c2=O)ccc34)cc5
6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,24.0,2.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,2.0,0.0,2.0,3.0,11.0,22.0,7.0,10.0,7.0,4.0,105.01999999999998,601.2477752319999,0.043478260869565216,0.10869565217391304,0.8478260869565217,51.0,Nc6ccc(N(c1ccc(N)cc1)c5ccc(/N=C/c4ccc(N(c2ccc(C=O)cc2)c3ccc(C=O)cc3)cc4)cc5)cc6
6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,24.0,2.0,0.0,0.0,0.0,1.0,1.0,26.0,3.0,2.0,6.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,2.0,3.0,12.0,24.0,7.0,10.0,7.0,4.0,114.67,663.2634252959999,0.0392156862745098,0.09803921568627451,0.8627450980392157,14.0,Nc7ccc(N(c1ccc(N)cc1)c6ccc(/N=C/c5ccc(c4cc(c2ccc(C=O)cc2)cc(c3ccc(C=O)cc3)n4)cc5)cc6)cc7
6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,24.0,5.0,0.0,0.0,0.0,1.0,3.0,24.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,12.0,24.0,9.0,10.0,9.0,4.0,140.45,665.2539232319999,0.0392156862745098,0.13725490196078433,0.8235294117647058,5.0,Nc7ccc(N(c1ccc(N)cc1)c6ccc(/N=C/c5ccc(c4nc(c2ccc(C=O)cc2)nc(c3ccc(C=O)cc3)n4)cc5)cc6)cc7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,26.0,4.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,10.0,8.0,10.0,4.0,146.07999999999998,658.2317562801801,0.08,0.12,0.8,404.0,Nc7ccc(c6cc(c1ccc(N)cc1)cc(c5ccc([n+]4ccc(c3cc[n+](c2ccc(N(=O)=O)cc2N(=O)=O)cc3)cc4)cc5)c6)cc7
6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,24.0,5.0,0.0,0.0,0.0,1.0,3.0,24.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,12.0,24.0,9.0,10.0,9.0,4.0,140.45,665.2539232319999,0.0392156862745098,0.13725490196078433,0.8235294117647058,2.0,Nc7ccc(c6nc(c1ccc(N)cc1)nc(c5ccc(/N=C/c4ccc(N(c2ccc(C=O)cc2)c3ccc(C=O)cc3)cc4)cc5)n6)cc7
6.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,2.0,1.0,2.0,3.0,11.0,22.0,7.0,8.0,7.0,4.0,106.70999999999998,599.2321251679999,0.043478260869565216,0.10869565217391304,0.8478260869565217,14.0,Nc7ccc(n6c1ccc(N)cc1c5cc(/N=C/c4ccc(N(c2ccc(C=O)cc2)c3ccc(C=O)cc3)cc4)ccc56)cc7
6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,24.0,5.0,0.0,0.0,0.0,1.0,4.0,26.0,3.0,2.0,12.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,13.0,26.0,9.0,10.0,9.0,4.0,150.09999999999997,727.269573296,0.03571428571428571,0.125,0.8392857142857143,16.0,Nc8ccc(c7nc(c1ccc(N)cc1)nc(c6ccc(/N=C/c5ccc(c4cc(c2ccc(C=O)cc2)cc(c3ccc(C=O)cc3)n4)cc5)cc6)n7)cc8
6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,6.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,24.0,8.0,0.0,0.0,0.0,1.0,6.0,24.0,1.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,13.0,26.0,11.0,10.0,11.0,4.0,175.87999999999994,729.260071232,0.03571428571428571,0.16071428571428573,0.8035714285714286,52.0,Nc8ccc(c7nc(c1ccc(N)cc1)nc(c6ccc(/N=C/c5ccc(c4nc(c2ccc(C=O)cc2)nc(c3ccc(C=O)cc3)n4)cc5)cc6)n7)cc8
6.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,17.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,1.0,24.0,5.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,12.0,24.0,7.0,8.0,7.0,4.0,116.36,661.2477752319999,0.0392156862745098,0.09803921568627451,0.8627450980392157,15.0,Nc8ccc(n7c1ccc(N)cc1c6cc(/N=C/c5ccc(c4cc(c2ccc(C=O)cc2)cc(c3ccc(C=O)cc3)n4)cc5)ccc67)cc8
6.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,17.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,20.0,4.0,0.0,1.0,0.0,1.0,3.0,22.0,3.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,12.0,24.0,9.0,8.0,9.0,4.0,142.14,663.238273168,0.0392156862745098,0.13725490196078433,0.8235294117647058,17.0,Nc8ccc(n7c1ccc(N)cc1c6cc(/N=C/c5ccc(c4nc(c2ccc(C=O)cc2)nc(c3ccc(C=O)cc3)n4)cc5)ccc67)cc8
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,10.0,7.0,4.0,0.0,68.28,999.8162497760001,0.07407407407407407,0.0,0.8148148148148148,52.0,O=S8(=O)c1ccc(Br)cc1S(=O)(=O)c7cc(c6ccc(c5ccc(C(c2ccc(Br)cc2)C(c3ccc(Br)cc3)c4ccc(Br)cc4)cc5)cc6)ccc78
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,30.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,4.0,18.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,24.0,16.0,4.0,10.0,6.0,172.94,1049.983812116,0.09090909090909091,0.06060606060606061,0.7575757575757576,75.0,OB(O)c%10cc(B(O)O)c%11ccc%13c(B(O)O)cc(c1ccc8c(c1)c2cc(Br)ccc2c9nc7cc6nc5c3ccc(Br)cc3c4cc(Br)ccc4c5nc6cc7nc89)c%12CCc%10c%11c%12%13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,5.0,28.0,8.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,14.0,6.0,9.0,4.0,145.37,1109.019051604,0.056338028169014086,0.07042253521126761,0.8028169014084507,25.0,OB(O)c%13ccc(c%12cc(c%10ccc(c1ccc8c(c1)c2cc(Br)ccc2c9nc7cc6nc5c3ccc(Br)cc3c4cc(Br)ccc4c5nc6cc7nc89)cc%10)cc(c%11ccc(B(O)O)cc%11)n%12)cc%13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,29.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,4.0,0.0,7.0,26.0,6.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,16.0,6.0,11.0,4.0,171.14999999999998,1111.0095495399999,0.056338028169014086,0.09859154929577464,0.7746478873239436,122.0,OB(O)c%13ccc(c%12nc(c1ccc(B(O)O)cc1)nc(c%11ccc(c2ccc9c(c2)c3cc(Br)ccc3c%10nc8cc7nc6c4ccc(Br)cc4c5cc(Br)ccc5c6nc7cc8nc9%10)cc%11)n%12)cc%13
0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,19.0,2.0,3.0,2.0,0.0,9.86,540.256549024,0.0,0.047619047619047616,0.9523809523809523,300.0,CC1=CC2=C(C=C1)N(C3=C2C=C(C)C=C3)C4=CC=C(C=C4)C(C=C5)=CC=C5N6C7=C(C8=C6C=CC(C)=C8)C=C(C)C=C7
0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,10.0,20.0,4.0,6.0,4.0,0.0,18.03,824.387897536,0.0,0.0625,0.9375,380.0,CC1=CC2=C(C=C1)N(C3=C2C=C(C)C=C3)C4=CC=C(C=C4)N(C5=CC=C(N6C7=C(C8=C6C=CC(C)=C8)C=C(C)C=C7)C=C5)C(C=C9)=CC=C9N%10C%11=C(C%12=C%10C=CC(C)=C%12)C=C(C)C=C%11
0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,14.0,6.0,3.0,6.0,0.0,53.46,660.300145152,0.0,0.11764705882352941,0.8823529411764706,550.0,CC1=CC(C2=C3C=CC(C)=C2)=C(C=C1)N3C4=NC(N5C6=C(C7=C5C=CC(C)=C7)C=C(C)C=C6)=NC(N8C9=C(C%10=C8C=CC(C)=C%10)C=C(C)C=C9)=N4
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,5.0,2.0,5.0,0.0,82.47,348.101111004,0.037037037037037035,0.14814814814814814,0.8148148148148148,277.0,O=C(C1=C2C=CC=C1)N(C3=CC=C(C#N)C=C3)N=C2C4=CC=C(C#N)C=C4
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,2.0,4.0,0.0,73.36,344.01903825600004,0.0,0.16666666666666666,0.75,209.0,N#CC(C=C1)=CC=C1C2=NC3=C(N=C(C4=CC=C(C#N)C=C4)S3)S2
0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,2.0,0.0,47.58,217.997240192,0.0,0.14285714285714285,0.7142857142857143,383.0,CC1=C(C#N)SC2=C1C(C)=C(C#N)S2
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,4.0,0.0,73.36,186.000017064,0.0,0.3076923076923077,0.6153846153846154,587.0,N#CC1=CC=C(C#N)C2=NSN=C21
